,time,n_servers,buffer_size,load,strategy,users,arrival_rate,departure_rate,avg_users,avg_delay,queue_size,loss_prob,Sbusy_time,Sbusy_perc,Stot_assigned,Stot_assiPerc
0,5005.575325563823,1,500,0.2,random,500,0.203173448375876,0.02916747636467836,311.8695456577231,207.61990218678932,500,36.47984267453294,853.8785664555263,17.058549935203427,1471,100.68493150684931
1,5000.953813302552,1,500,0.4,random,496,0.39512462497530654,0.10378020261244136,399.6691266619684,1744.9292192471792,496,48.6336032388664,4978.827056351164,99.5575492640518,5202,100.1926782273603
2,5002.8944482125735,1,500,0.6,random,500,0.5868602726665498,0.08135290564553331,438.9154060413338,2326.2122550957456,500,69.10762942779292,4912.718617108131,98.19752681097118,4083,100.24570024570022
3,5001.527046286275,1,500,0.8,random,500,0.7909584339721609,0.019993893679781626,457.5871060208788,148.0202682674443,500,84.83316481294237,418.254789038278,8.362541783090819,1014,101.0
4,5000.944292048332,1,500,1.0,random,500,0.99281249901034,0.10138085337326133,469.9242297306403,2926.9794339768596,500,79.71802618328299,4985.726601923285,99.69570366642068,5085,100.19723865877712
5,5000.029785424702,1,500,1.5,random,500,1.5095910072381449,0.14639912788795995,480.62634889168413,2136.0495449785285,500,83.67779544250132,4983.293771639366,99.6652817182384,7336,100.13661202185793
6,5000.230701577879,1,500,2.0,random,500,2.0229066624482144,0.1157946571979749,486.27326010916346,2326.4038198546264,500,89.33267424616908,4995.229641759705,99.89998341843315,5807,100.17271157167532
7,5001.543253883429,1,500,2.5,random,500,2.5028275003481064,0.1549521738911793,488.9337194306896,1856.5983755592472,500,89.81466687969323,4374.421773135796,87.46144042119981,7768,100.12903225806451
8,5000.013423757905,1,500,3.0,random,500,3.0021919398604435,0.16679955218463854,491.28209978043884,2149.3387829135463,500,91.11318366531209,4974.6721033541935,99.49317495262514,8359,100.11990407673859
9,5002.3030986662325,1,500,0.1,random,8,0.1965094838539668,0.19491022050622345,5.565918512339745,28.38331072096849,8,0.0,1931.3331000899545,38.608877990718064,97610,100.10256410256409
10,5001.044812791582,1,500,0.2,random,41,0.4069149700068501,0.3987166831418472,30.73744005047547,75.91558643241896,41,0.0,3905.8958009035955,78.101595708824,199511,100.05015045135407
11,5000.045379280006,1,500,0.3,random,495,0.6069944910054059,0.4919955347193735,304.26336405477065,522.4003378584599,495,2.6359143327841843,4976.916252404436,99.53742166078298,246112,100.04065040650408
12,5000.66618379349,1,500,0.4,random,500,0.7998934247927768,0.5039328576194494,423.29281085579316,741.5728328476338,500,24.5,4980.927826688393,99.60528544838553,252113,100.03968253968254
13,5000.406287905599,1,500,0.5,random,498,0.996319041524662,0.494559813265855,459.33220330383347,839.3694743684914,498,40.36531513448414,4986.541338186641,99.72272353643555,247414,100.04043671653862
14,5000.750027321469,1,500,0.75,random,499,1.515172715813279,0.5097235386839182,476.2167348169197,831.4256446858471,499,59.77299722845454,4996.217105054409,99.90935515188131,255015,100.03923107100825
15,5000.3460139780045,1,500,1.0,random,500,1.9848626419562927,0.5097647228560798,483.2052960653222,854.5898658306149,500,69.27959697732997,4994.934301473201,99.89177323949836,255016,100.03923107100825
16,5000.0673012340285,1,500,1.25,random,500,2.473966699797632,0.5139930815262662,488.8104054711957,861.160671283512,500,75.1818916734034,4998.207080715466,99.96279609040256,257117,100.03891050583658
17,5000.954447728164,1,500,1.5,random,500,2.983830417967269,0.5165014052814271,490.0201903837432,858.7471789702298,500,79.33923066613055,4994.502283344147,99.87098134063294,258418,100.03871467286102
18,5003.525249993842,1,500,0.06666666666666668,random,4,0.1972609211877595,0.1964614848303623,2.503221192370792,12.717597415386136,4,0.0,1459.8255700130753,29.17594090316366,98419,100.10172939979654
19,5000.349894505998,1,500,0.13333333333333333,random,18,0.3997720243930025,0.3961722762994188,11.972346629493144,30.045529972399773,18,0.0,2903.5404827991424,58.0667462088869,198220,100.05047955577992
20,5000.46135108583,1,500,0.2,random,88,0.5949451042860256,0.5773467280920189,49.53368446285778,83.97786301624645,88,0.0,4290.626886464068,85.80462051831229,288821,100.03463803255976
21,5000.025130279925,1,500,0.26666666666666666,random,499,0.8089959339411443,0.6625966697520423,329.34112776663324,441.29170892724505,499,5.760197775030902,4982.236196003888,99.64422310263386,331422,100.03018412315123
22,5000.539186573584,1,500,0.3333333333333333,random,499,1.014290621623022,0.6693278214850659,435.3368010092318,596.2100960830808,499,24.17192429022082,4990.440664768473,99.79805134149882,334823,100.0298775022408
23,5000.752232768363,1,500,0.5,random,500,1.5127724086046346,0.671299005378157,466.47059612874915,639.7580422677461,500,49.01520158625248,4996.935841714183,99.9236836604467,335824,100.02978850163835
24,5000.248253938132,1,500,0.6666666666666666,random,500,2.0013006338472525,0.6713666661162413,482.56564845739683,663.0438372348768,500,61.45698011392025,4993.642531220919,99.8678921049168,335825,100.02978850163835
25,5000.867081559308,1,500,0.8333333333333334,random,499,2.5135641069829395,0.6704837271848684,487.69745158650846,673.9315723056781,499,69.35560859188543,4999.47479637052,99.97215912428622,335426,100.02982403817477
26,5000.204442160537,1,500,1.0,random,500,3.020276505629154,0.6703725895158871,489.13197954634904,675.7385706927138,500,74.49344457687724,4999.327773193761,99.98246733754755,335327,100.02983293556086
